CRASH_ID,CTY_NAME,MUN_NAME,DATE,DAY,TIME,POL_CODE,POL_DEPT,POL_STA,KILLED,INJURED,PED_KILL,PED_INJ,SEVERITY,INTERSEC,ALCOHOL,HAZMAT,CRASH_TYPE,VEH_COUNT,LOCATION,LOC_DIR,ROUTE,RT_SFX,SRI,MP,RD_SYS,RD_CHAR,RD_SURF,SURF_COND,LIGHT,WEATHER,RD_DIV,RD_WRKZN,X_DIST,DIST_UNT,X_DIR,X_NAME,IS_RAMP,RAMP_RT,RAMP_DIR,SPD_LMT,SPD_X,LAT,LONG,CELL_USE,PROP_DMG,BADGE,TIME_ROUND,TMC
201416022014-10971             ,PASSAIC     ,CLIFTON CITY            ,10/14/2014,TU,1632,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,5,2,1,1,1,2,1,,AT,,,T,CR 601                   ,,55,,,,N,NONE OBSERVED/REPORTED                                                          ,7029,16:30,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/10/2015,TH,825,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,2,1,2,1,1,200,FE,E,,T,GARDEN STATE PARKWAY     ,NB,55,,,,N,NONE                                                                            ,7144,8:25,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/4/2017,FR,854,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,2,1,2,2,1,,,,,T,GROVE ST                 ,NB,55,,40.86588,74.18146,N,,7144,8:55,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/4/2017,FR,1116,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,0,2,,2,1,1,1,1,1,,AT,,US 46                              ,,,,50,50,40.86955,74.18604,N,,7091,11:15,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/10/2015,TH,838,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.17,2,2,2,2,1,2,1,1,1320,FE,W,CR 603 / PASSAIC AVE               ,,,,55,35,,,N,NONE                                                                            ,7174,8:40,120P07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/7/2016,M ,807,1,CLIFTON PD               ,,0,2,0,0,I,I,N,N,1,4,NJ 3                                              ,W,3,,00000003__      ,3.42,2,2,2,1,1,1,1,1,,AT,,CR 603 / PASSAIC AVE               ,,,,55,35,,,N,NONE                                                                            ,7098,8:05,120+07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/26/2018,SA,1635,1,CLIFTON PD               ,,1,0,0,0,F,B,N,N,11,1,NJ 3                                              ,W,3,,00000003__      ,4.8,2,,2,1,1,1,1,1,,,,,T,ROUTE 21                 ,NB,55,,40.82565,74.1255,N,,7263,16:35,120P04739
201416022014-10977             ,PASSAIC     ,CLIFTON CITY            ,10/14/2014,TU,1903,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,1,6,1,1,1,100,FE,E,,,BLOOMFIELD AVE           ,,55,,,,N,NONE OBSERVED/REPORTED                                                          ,7029,19:05,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/4/2017,FR,1428,1,CLIFTON PD               ,,0,4,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,1.35,2,,2,1,1,1,1,1,500,FE,E,ROUTE 509 / BROAD ST               ,,,,55,25,40.8539,74.17668,N,,7120,14:30,120P07446
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/28/2018,MO,1348,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.8,2,,2,1,1,5,5,1,,,,,F,CR 601                   ,WB,55,,40.83123,74.14121,N,,7096,13:50,120+07442
201416022014-11079             ,PASSAIC     ,CLIFTON CITY            ,10/16/2014,TH,1843,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,1,3,NJ 3                                              ,W,3,,00000003__      ,1.44,2,1,2,1,6,1,1,1,50,FE,S,GARDEN STATE PARKWAY               ,,,,50,55,,,N,NONE                                                                            ,14524,18:45,120P07446
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/10/2015,TH,903,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,3,2,1,2,1,1,50,FE,E,,T,CR 623                   ,,55,,,,N,NONE                                                                            ,7174,9:05,120+07449
2013160213-8075                ,PASSAIC     ,CLIFTON CITY            ,7/18/2013,TH,857,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,1,3,NJ 3                                              ,W,3,,00000003__      ,0.25,2,1,2,1,1,1,1,1,1320,FE,E,US 46                              ,,,,50,50,,,N,,187,8:55,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/11/2015,F ,815,1,CLIFTON PD               ,,0,2,0,0,I,B,N,N,1,3,NJ 3                                              ,W,3,,00000003__      ,1.44,2,1,2,1,1,5,1,1,700,FE,E,GARDEN STATE PARKWAY               ,,,,55,55,,,N,NONE                                                                            ,7138,8:15,120P07446
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/7/2016,M ,1705,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0.51,2,1,2,1,6,1,1,1,,FE,,CR 623 / GROVE ST                  ,,,,55,,,,N,NONE                                                                            ,7209,17:05,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/5/2017,SA,1357,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,1,1,1,5,1,,,,,F,CR 603                   ,WB,55,,40.8348,74.14806,N,,7096,13:55,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/29/2018,TU,749,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0.54,2,,2,1,1,5,5,1,150,FE,E,CR 623 / GROVE ST                  ,,,,55,35,40.8638,74.18115,N,,7131,7:50,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/8/2016,TU,1052,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,3.9,2,1,2,1,1,1,5,1,,,,,T,PASSAIC COUNTY 601       ,,25,,,,N,NONE                                                                            ,7118,10:50,120+07442
2013160213-81                  ,PASSAIC     ,CLIFTON CITY            ,1/3/2013,TH,1252,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,1,1,1,1,,,,,F,MAIN AVE                 ,,55,,,,N,,260,12:50,120+07449
201416022014-11211             ,PASSAIC     ,CLIFTON CITY            ,10/20/2014,M ,1628,1,CLIFTON PD               ,,0,1,0,0,I,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,5,2,1,1,1,1,1,,AT,,,F,MAIN AVE.                ,,55,,,,N,NONE DAMAGED /REPORTED                                                          ,7029,16:30,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/13/2015,S ,2226,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,15,1,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,1,6,1,1,1,,AT,,,T,RT 21                    ,NB,55,,,,N,NONE                                                                            ,7120,22:25,120+07449
2013160213-8108                ,PASSAIC     ,CLIFTON CITY            ,7/19/2013,F ,617,1,CLIFTON PD               ,CLIFTON        ,0,2,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,1.28,2,1,2,1,1,1,1,1,100,FE,E,ROUTE 509 / BROAD ST               ,,,,55,,,,N,NONE                                                                            ,12514,6:15,120+07447
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/29/2018,TU,1925,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.4,2,,2,1,1,1,1,1,,,,,F,CR 601                   ,SB,55,,40.83125,74.14123,N,,7271,19:25,120+07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/7/2017,MO,1550,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,4.78,2,,2,2,1,2,1,1,600,FE,W,NJ 21                              ,,,,55,55,40.82286,74.12482,N,,7201,15:50,120P04739
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/13/2015,S ,2242,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,15,1,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,7,1,1,5,150,FE,W,,T,RT 21                    ,NB,55,,,,N,NONE FROM THIS INCIDENT                                                         ,7177,22:40,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/8/2016,TU,1222,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,5,2,1,1,1,2,1,,,,,F,CR 623                   ,WB,55,,,,N,NONE                                                                            ,7079,12:20,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/29/2018,TU,2253,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,3.46,2,,2,1,6,1,1,1,200,FE,E,CR 603 / PASSAIC AVE               ,,,,55,25,40.8348,74.14806,N,,7222,22:55,120+07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/8/2016,TU,1734,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,3,2,NJ 3                                              ,W,3,,00000003__      ,3.91,2,1,2,1,6,1,1,1,500,FE,E,CR 601 / MAIN AVE                  ,,,,55,25,,,N,NONE                                                                            ,7205,17:35,120+07442
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/14/2015,M ,855,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,1,1,1,1,1,800,FE,E,,T,RT 509                   ,,55,,,,N,NONE                                                                            ,7144,8:55,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/30/2018,WE,4,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0.26,2,,2,1,6,1,3,1,500,FE,E,US 46                              ,,,,55,55,40.86955,74.18604,N,,7273,4:05,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/8/2016,TU,1747,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.91,2,1,2,1,6,1,1,1,500,FE,E,CR 601 / MAIN AVE                  ,,,,55,25,,,N,NONE                                                                            ,7205,17:45,120+07442
201416022014-12017             ,PASSAIC     ,CLIFTON CITY            ,11/10/2014,M ,813,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,1,3,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,1,1,1,1,1,100,FE,E,,T,RT 21                    ,NB,55,,,,N,NONE                                                                            ,,8:15,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/8/2017,TU,1215,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,1,1,1,1,1,,,,,F,PASSAIC AVE              ,SB,55,,40.83433,74.14788,N,,7099,12:15,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/30/2018,WE,1428,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,1.16,2,,2,1,1,1,1,1,550,FE,W,ROUTE 509 / BROAD ST               ,,,,55,25,40.85906,74.18007,N,,7201,14:30,120P07447
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/15/2015,TU,736,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.31,2,2,2,1,1,1,1,1,600,FE,W,CR 603 / PASSAIC AVE               ,,,,55,55,,,N,NONE                                                                            ,7118,7:35,120+07443
2013160213-8123                ,PASSAIC     ,CLIFTON CITY            ,7/19/2013,F ,1421,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,4.91,2,2,2,1,1,1,1,2,100,FE,E,NJ 21                              ,,,,55,55,,,N,,260,14:20,120P04739
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/10/2016,TH,1230,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,1,3,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,1,1,1,1,1,200,FE,,,T,GROVE STREET             ,NB,55,,,,N,NONE                                                                            ,7107,12:30,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/9/2017,WE,637,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,11,1,NJ 3                                              ,W,3,,00000003__      ,0.17,2,,2,1,1,1,3,1,1800,FE,W,CR 623 / GROVE ST                  ,,,,55,25,40.86955,74.18604,N,UTILITY POLE                                                                    ,7199,6:35,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/10/2016,TH,1327,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,1.24,2,1,2,1,1,1,1,1,100,FE,W,ROUTE 509 / BROAD ST               ,,,,50,25,,,N,NONE                                                                            ,7179,13:25,120P07447
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/16/2015,W ,841,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,1.32,2,1,2,1,1,1,5,1,300,FE,E,ROUTE 509 / BROAD ST               ,,,,55,25,,,N,NONE                                                                            ,7096,8:40,120P07446
2.02E+17,PASSAIC     ,CLIFTON CITY            ,5/30/2018,WE,2214,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.42,2,,2,1,6,1,1,1,10,FE,W,CR 603 / PASSAIC AVE               ,,,,55,35,40.83434,74.14803,N,,7232,22:15,120+07443
201416022014-12430             ,PASSAIC     ,CLIFTON CITY            ,11/20/2014,TH,1515,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,5,2,1,1,1,1,1,,AT,,,F,CR 603                   ,,55,,,,N,NONE OBSERVED/REPORTED                                                          ,7024,15:15,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,8/9/2017,WE,1600,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,0.49,2,,2,1,1,1,1,1,100,FE,W,CR 623 / GROVE ST                  ,,,,55,25,40.86595,74.18245,N,,546,16:00,120+07449
2013160213-8211                ,PASSAIC     ,CLIFTON CITY            ,7/21/2013,S ,1542,1,CLIFTON PD               ,PATROL         ,0,2,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.82,2,2,2,1,1,1,1,5,,,,,F,601,WB,55,,,,N,NONE                                                                            ,??505,15:40,120+07442
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/17/2015,TH,1928,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,1,5,1,1,1,300,FE,E,,T,GROVE ST                 ,NB,55,,,,N,NONE                                                                            ,7153,19:30,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,11/10/2016,TH,1738,1,CLIFTON PD               ,,0,2,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0.02,2,1,2,1,1,1,2,1,100,FE,E,US 46                              ,,,,55,55,,,N,NONE                                                                            ,7166,17:40,120+07449
2013160213-8217                ,PASSAIC     ,CLIFTON CITY            ,7/21/2013,S ,1740,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.42,2,5,2,1,1,1,1,1,,,,,F,CR 603                   ,WB,55,,,,N,NONE                                                                            ,239,17:40,120+07443
201416022014-12687             ,PASSAIC     ,CLIFTON CITY            ,11/28/2014,F ,1857,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,2,6,1,1,1,40,FE,,,,CR 601                   ,,55,,,,N,NONE OBSERVED/REPORTED                                                          ,7029,18:55,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,9/18/2015,F ,41,1,CLIFTON PD               ,,0,1,0,0,I,B,N,N,99,1,NJ 3                                              ,W,3,,00000003__      ,0.06,2,4,2,1,6,1,1,1,300,FE,E,US 46                              ,,,,50,50,,,N,NONE                                                                            ,7221,4:40,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,6/1/2018,FR,1053,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.8,2,,2,1,1,5,1,1,,,,,F,CR 601                   ,NB,55,,40.83125,74.1412,N,,7099,10:55,120+07442
201416022014-12688             ,PASSAIC     ,CLIFTON CITY            ,11/28/2014,F ,1924,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,6,1,1,1,80,FE,E,,,CR 601                   ,,55,,,,N,NONE OBSERVED/REPORTED                                                          ,7029,19:25,120+07449
